Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.01.,2810,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.01.,2898,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.01.,2844,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,30.01.,2769,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,31.01.,2915,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.02.,2802,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.02.,2736,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.02.,2739,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.02.,2895,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.02.,2695,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.02.,2597,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.02.,2753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.02.,2721,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.02.,2638,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.02.,2857,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.02.,2836,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.02.,2790,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.02.,2802,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.02.,2793,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.02.,2809,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.02.,2761,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.02.,2817,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.02.,2662,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.02.,2738,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.02.,2728,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,21.02.,2676,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,22.02.,2677,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,23.02.,2655,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,24.02.,2775,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,25.02.,2805,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,26.02.,2792,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.02.,2741,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.02.,2911,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.02.,2829,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.03.,2652,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.03.,2854,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.03.,2898,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.03.,2797,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.03.,2786,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.03.,2910,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.03.,2707,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.03.,2715,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.03.,2880,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.03.,2878,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.03.,2885,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.03.,2846,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.03.,2822,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.03.,2795,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.03.,2743,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.03.,2918,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.03.,2860,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.03.,2937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.03.,2808,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.03.,2866,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,21.03.,2756,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,22.03.,2577,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,23.03.,2678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,24.03.,2731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,25.03.,2921,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,26.03.,2832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.03.,2954,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.03.,2934,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.03.,2628,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,30.03.,2876,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,31.03.,2952,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.04.,2975,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.04.,3070,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.04.,2981,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.04.,2946,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.04.,2862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.04.,3041,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.04.,3048,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.04.,3163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.04.,2967,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.04.,2747,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.04.,2790,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.04.,2746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.04.,2678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.04.,2727,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.04.,2735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.04.,2820,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.04.,2917,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.04.,2718,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.04.,2666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.04.,2650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,21.04.,2735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,22.04.,2699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,23.04.,2745,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,24.04.,2734,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,25.04.,2542,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,26.04.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.04.,2624,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.04.,2577,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.04.,2767,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,30.04.,2708,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.05.,2496,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.05.,2434,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.05.,2314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.05.,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.05.,2509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.05.,2556,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.05.,2534,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.05.,2568,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.05.,2556,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.05.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.05.,2461,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.05.,2453,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.05.,2515,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.05.,2420,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.05.,2465,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.05.,2333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.05.,2354,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.05.,2493,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.05.,2527,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.05.,2602,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,21.05.,2410,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,22.05.,2473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,23.05.,2381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,24.05.,2277,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,25.05.,2428,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,26.05.,2421,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.05.,2427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.05.,2478,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.05.,2411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,30.05.,2383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,31.05.,2228,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.06.,2316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.06.,2537,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.06.,2591,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.06.,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.06.,2492,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.06.,2372,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.06.,2260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.06.,2311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.06.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.06.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.06.,2318,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.06.,2521,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.06.,2445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.06.,2303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.06.,2311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.06.,2401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.06.,2394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.06.,2384,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.06.,2369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.06.,2350,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,21.06.,2192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,22.06.,2474,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,23.06.,2453,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,24.06.,2379,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,25.06.,2456,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,26.06.,2552,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,27.06.,2599,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,28.06.,2380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,29.06.,2305,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,30.06.,2297,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,01.07.,2457,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,02.07.,2424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,03.07.,2356,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,04.07.,2275,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,05.07.,2343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,06.07.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,07.07.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,08.07.,2253,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,09.07.,2391,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,10.07.,2430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,11.07.,2200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,12.07.,2148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,13.07.,2283,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,14.07.,2430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,15.07.,2426,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,16.07.,2364,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,17.07.,2337,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,18.07.,2329,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,19.07.,2368,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2020,Insgesamt,20.07.,2445,e
