Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,Insgesamt,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.01.,3054,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.01.,3311,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.01.,3237,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.01.,3140,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.01.,3277,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.01.,3215,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.01.,3477,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.01.,3338,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.01.,3617,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.01.,3307,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.01.,3126,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.01.,3342,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.01.,3430,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.01.,3476,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.01.,3426,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.01.,3383,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.01.,3057,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.01.,3100,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.01.,3097,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.01.,3133,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.01.,3210,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.01.,3321,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.01.,3188,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.01.,3132,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.01.,2955,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.01.,3283,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.01.,3204,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.01.,3226,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.01.,3139,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.01.,3232,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.01.,3123,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.02.,2976,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.02.,3128,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.02.,3144,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.02.,3287,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.02.,3310,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.02.,3223,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.02.,3057,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.02.,3014,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.02.,3044,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.02.,3263,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.02.,3220,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.02.,3300,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.02.,3249,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.02.,2975,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.02.,2939,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.02.,3104,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.02.,3110,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.02.,3091,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.02.,3012,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.02.,3196,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.02.,3012,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.02.,2934,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.02.,3092,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.02.,3191,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.02.,3032,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.02.,3045,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.02.,3074,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.02.,2861,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.02.,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.03.,2769,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.03.,2843,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.03.,2864,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.03.,2857,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.03.,2874,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.03.,2838,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.03.,2837,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.03.,2651,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.03.,2766,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.03.,2796,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.03.,2759,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.03.,2766,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.03.,2886,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.03.,2613,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.03.,2526,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.03.,2631,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.03.,2757,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.03.,2617,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.03.,2738,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.03.,2704,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.03.,2720,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.03.,2575,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.03.,2643,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.03.,2776,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.03.,2692,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.03.,2634,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.03.,2761,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.03.,2607,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.03.,2482,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.03.,2738,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.03.,2648,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.04.,2702,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.04.,2748,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.04.,2624,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.04.,2710,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.04.,2628,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.04.,2498,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.04.,2690,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.04.,2716,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.04.,2736,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.04.,2739,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.04.,2700,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.04.,2590,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.04.,2721,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.04.,2779,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.04.,2675,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.04.,2752,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.04.,2780,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.04.,2678,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.04.,2495,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.04.,2539,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.04.,2597,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.04.,2546,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.04.,2594,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.04.,2682,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.04.,2551,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.04.,2505,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.04.,2577,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.04.,2593,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.04.,2654,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.04.,2603,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.05.,2656,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.05.,2695,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.05.,2609,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.05.,2738,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.05.,2762,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.05.,2664,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.05.,2667,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.05.,2580,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.05.,2490,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.05.,2422,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.05.,2652,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.05.,2427,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.05.,2562,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.05.,2514,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.05.,2507,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.05.,2502,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.05.,2491,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.05.,2554,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.05.,2533,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.05.,2577,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.05.,2710,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.05.,2626,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.05.,2599,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.05.,2512,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.05.,2450,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.05.,2619,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.05.,2546,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.05.,2459,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.05.,2625,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.05.,2665,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.05.,2511,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.06.,2489,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.06.,2538,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.06.,2458,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.06.,2444,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.06.,2373,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.06.,2380,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.06.,2265,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.06.,2501,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.06.,2418,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.06.,2282,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.06.,2411,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.06.,2483,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.06.,2461,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.06.,2255,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.06.,2468,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.06.,2419,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.06.,2528,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.06.,2609,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.06.,2793,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.06.,2753,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.06.,2711,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.06.,2754,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.06.,2683,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.06.,2857,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.06.,3145,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.06.,3458,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.06.,4311,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.06.,4724,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.06.,4832,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.06.,3521,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.07.,3116,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.07.,2842,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.07.,2773,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.07.,2622,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.07.,2488,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.07.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.08.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.09.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.10.,...,p
